,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,geometry
0,11.920000076293945,308.2118835449219,0.0,0.0,18.56999969482422,8.185678598238155e-05,340.4563293457031,-167.50057983398438,741.6648559570312,99713.9296875,0.006040009669959545,85.88372802734375,200.68862915039062,204.69483947753906,0.0,0.0026000000070780516,0,0.0,0.0,249.22000122070312,0,746.4400024414062,0,0,21.04400062561035,371.427001953125,73.79328918457031,154.38299560546875,297.9806823730469,297.9150695800781,295.4256286621094,296.5955810546875,657.469970703125,303.6334533691406,186.1199951171875,1.9083932638168335,<map object at 0x7f1b31fc6a90>
0,11.890000343322754,307.37847900390625,0.0,0.0,18.219999313354492,8.076801168499514e-05,335.0347900390625,-166.83868408203125,769.109375,99547.9375,0.005480010062456131,85.01849365234375,209.89866638183594,201.97938537597656,0.0,0.002580000087618828,0,0.0,0.0,247.302001953125,0,751.8900146484375,0,0,20.82200050354004,371.28399658203125,73.27555084228516,153.20399475097656,297.2276611328125,297.881103515625,295.1385498046875,296.53057861328125,662.510009765625,302.8459167480469,183.75999450683594,2.500215530395508,<map object at 0x7f1b32105780>
0,11.849998474121094,307.798583984375,0.0,0.0,16.670000076293945,7.758899300824851e-05,332.0935974121094,-170.58609008789062,739.6718139648438,99529.3671875,0.005860008765012026,89.72541046142578,212.3599090576172,194.0417938232422,0.0,0.0025599999353289604,0,0.0,0.0,245.52499389648438,0,754.8499755859375,0,0,20.62700080871582,371.14599609375,72.79354858398438,152.10499572753906,296.8323669433594,297.8392639160156,294.8252868652344,296.4417724609375,665.3699951171875,302.98602294921875,177.3699951171875,1.8033726215362549,<map object at 0x7f1b321055f8>
0,11.819999694824219,308.33074951171875,0.0,0.03999999910593033,15.899999618530273,7.555819320259616e-05,339.9263916015625,-165.9266815185547,739.3877563476562,99669.28125,0.006129168439656496,89.88187408447266,215.51409912109375,188.8577880859375,0.0,0.0025500000920146704,0,0.0,0.0,243.81300354003906,0,747.1099853515625,0,0,20.445999145507812,371.0090026855469,72.32554626464844,151.04100036621094,297.271484375,297.8013000488281,294.64276123046875,296.3262023925781,658.780029296875,303.4472961425781,172.9199981689453,1.9024771451950073,<map object at 0x7f1b31ff14a8>
0,11.789999961853027,307.1156311035156,0.0,0.0,16.15999984741211,7.519106293329969e-05,331.67041015625,-165.58331298828125,794.5595092773438,99651.84375,0.0055130356922745705,83.39677429199219,231.1104278564453,188.1794891357422,0.0,0.002529999939724803,0,0.0,0.0,242.04299926757812,0,756.219970703125,0,0,20.240999221801758,370.8760070800781,71.8475341796875,149.9550018310547,296.8417663574219,297.7585144042969,294.584228515625,296.230712890625,667.0599975585938,302.692626953125,172.00999450683594,3.501946449279785,<map object at 0x7f1b32105a58>
0,11.760000228881836,307.526611328125,0.0,0.0,14.449999809265137,7.238020043587312e-05,320.5232849121094,-177.00218200683594,746.9508666992188,99702.671875,0.004980009980499744,90.53628540039062,226.58322143554688,181.07086181640625,0.0,0.0025100000202655792,0,0.0,0.0,240.38499450683594,0,763.530029296875,0,0,20.05699920654297,370.7449951171875,71.39627838134766,148.93099975585938,296.14813232421875,297.71258544921875,294.3000183105469,296.1156311035156,673.760009765625,302.4067077636719,166.6199951171875,1.6047252416610718,<map object at 0x7f1b31fc68d0>
0,11.729999542236328,309.1460876464844,0.0,0.0,13.819999694824219,7.228161121020094e-05,326.0706787109375,-184.57876586914062,749.8829956054688,99526.859375,0.005036921706050634,100.64382934570312,210.78599548339844,180.79299926757812,0.0,0.0024999999441206455,0,0.0,0.0,238.7429962158203,0,765.0599975585938,0,0,19.884000778198242,370.6159973144531,70.94617462158203,147.91299438476562,296.88531494140625,297.66815185546875,294.0033874511719,295.9882507324219,675.3499755859375,304.1006164550781,166.97999572753906,1.304972767829895,<map object at 0x7f1b31ff1390>
0,11.690000534057617,311.6192626953125,0.0,0.0,13.25,7.116198685253039e-05,342.19140625,-187.03192138671875,753.3720703125,99551.6640625,0.005747209768742323,111.04077911376953,200.59478759765625,178.0720672607422,0.0,0.0024800000246614218,0,0.0,0.0,237.14500427246094,0,764.6599731445312,0,0,19.72100067138672,370.4909973144531,70.50520324707031,146.91799926757812,298.2939758300781,297.62152099609375,293.89520263671875,295.8604431152344,675.239990234375,306.5202941894531,164.82000732421875,0.9006988406181335,<map object at 0x7f1b31fc6208>
0,11.65999984741211,310.6019287109375,0.0,0.0,12.460000038146973,6.815027154516429e-05,348.71551513671875,-169.98403930664062,743.4306640625,99478.4609375,0.007511124946177006,101.70970916748047,229.9352569580078,170.51063537597656,0.0,0.002469999948516488,0,0.0,0.0,235.5749969482422,0,759.030029296875,0,0,19.559999465942383,370.3680114746094,70.07233428955078,145.94200134277344,297.89715576171875,297.5701599121094,293.9810791015625,295.7489318847656,670.52001953125,305.3066711425781,158.0500030517578,1.8073627948760986,<map object at 0x7f1b32105cf8>
0,11.630000114440918,311.5504455566406,0.0,0.0,12.430000305175781,6.781591946491972e-05,359.0054016113281,-167.51089477539062,777.4867553710938,99517.84375,0.00757088977843523,101.14181518554688,232.4299774169922,169.70675659179688,0.0,0.0024500000290572643,0,0.0,0.0,234.0260009765625,0,757.260009765625,0,0,19.405000686645508,370.24700927734375,69.64334106445312,144.9770050048828,299.0801696777344,297.511962890625,294.15264892578125,295.67547607421875,669.2000122070312,306.3903503417969,157.27000427246094,2.40706467628479,<map object at 0x7f1b31fc66d8>
0,11.599998474121094,311.11328125,0.0,0.0,11.899999618530273,6.693898467347026e-05,357.6302795410156,-167.3837890625,781.8816528320312,99400.390625,0.006389632821083069,95.57730102539062,244.0194854736328,167.36166381835938,0.0,0.0024399999529123306,0,0.0,0.0,232.468994140625,0,760.8400268554688,0,0,19.246999740600586,370.12799072265625,69.21233367919922,144.00900268554688,299.5699157714844,297.4627990722656,294.4787292480469,295.65557861328125,672.5999755859375,305.6439514160156,155.4600067138672,2.307117462158203,<map object at 0x7f1b321cff28>
0,11.5600004196167,313.9620666503906,0.0,0.0,10.800000190734863,6.37694465694949e-05,370.5263366699219,-168.21331787109375,746.6224365234375,99310.90625,0.008190654218196869,106.10681915283203,228.02365112304688,159.50241088867188,0.0,0.0024300001095980406,0,0.0,0.0,230.92999267578125,0,746.2899780273438,0,0,19.09000015258789,370.010986328125,68.78533935546875,143.0540008544922,300.333984375,297.40997314453125,294.6597595214844,295.66668701171875,659.97998046875,308.3079833984375,148.6999969482422,0.8072611093521118,<map object at 0x7f1b31ff18d0>
0,11.529998779296875,313.7740783691406,0.0010000000474974513,3.7100000381469727,10.180000305175781,5.9382924519013613e-05,391.1461181640625,-151.26397705078125,736.891357421875,99275.515625,0.008991744369268417,97.90618896484375,224.65638732910156,148.39132690429688,9.999999747378752e-06,0.002409999957308173,0,3.3999999686784577e-06,3.3999999686784577e-06,229.51199340820312,0,701.3900146484375,0,0,18.964000701904297,369.89599609375,68.38633728027344,142.16200256347656,301.6987609863281,297.36407470703125,295.1038818359375,295.7106018066406,620.510009765625,307.9744873046875,134.5,0.8043422698974609,<map object at 0x7f1b31fc6128>
0,11.5,307.920166015625,0.00800000037997961,22.43000030517578,8.359999656677246,4.8249556130031124e-05,425.7836608886719,-80.18136596679688,555.3919677734375,99334.90625,0.010440009646117687,69.11572265625,139.69277954101562,120.7719955444336,0.0001900000061141327,0.002400000113993883,0,1.8799999452312477e-05,1.8799999452312477e-05,228.98599243164062,0,462.55999755859375,0,0,19.263999938964844,369.7829895019531,68.13233947753906,141.58900451660156,299.5362548828125,297.32244873046875,295.49786376953125,295.7967834472656,409.3699951171875,304.59735107421875,89.9800033569336,2.603545904159546,<map object at 0x7f1b31ffa908>
0,11.529998779296875,308.7075500488281,0.0,0.49000000953674316,8.109999656677246,3.9567163184983656e-05,432.33331298828125,-77.77222442626953,477.14385986328125,99583.4375,0.010641824454069138,64.38787078857422,115.27326202392578,98.89385223388672,0.0,0.0023900000378489494,0,4.0000000467443897e-07,4.0000000467443897e-07,228.46099853515625,0,401.9700012207031,0,0,19.552000045776367,369.6709899902344,67.88343811035156,141.0260009765625,300.8348388671875,297.2922058105469,295.8296813964844,295.9019775390625,355.6099853515625,305.2847900390625,90.29000091552734,0.80142742395401,<map object at 0x7f1b31ff1898>
0,11.5600004196167,312.0609436035156,0.0,0.0,12.380000114440918,5.8570087276166305e-05,396.4695739746094,-135.2613067626953,766.2039794921875,99790.4609375,0.010240006260573864,78.67710876464844,268.90374755859375,146.60398864746094,0.0,0.0023799999617040157,0,0.0,0.0,226.98399353027344,0,709.5999755859375,0,0,19.3439998626709,369.5610046386719,67.49343872070312,140.14599609375,302.7939758300781,297.26263427734375,296.3165588378906,296.0458984375,627.5399780273438,306.08642578125,134.22000122070312,2.705305576324463,<map object at 0x7f1b321053c8>
