,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,geometry
0,12.770000457763672,308.5918884277344,0.0,0.0,9.130000114440918,5.815678741782904e-05,330.81634521484375,-175.6405792236328,729.3348388671875,98207.328125,0.005520009435713291,115.54373168945312,223.0186309814453,145.48483276367188,0.0,0.0040699997916817665,0,0.0,0.0,256.6300048828125,0,754.7100219726562,0,0,18.110000610351562,360.53900146484375,76.4512939453125,162.06900024414062,299.7306823730469,297.195068359375,294.4956359863281,295.9355773925781,658.2999877929688,303.3734436035156,136.36000061035156,1.5083931684494019,<map object at 0x7f39b89ebc88>
0,12.729999542236328,307.9784851074219,0.0,0.0,8.970000267028809,5.796800905955024e-05,332.0347900390625,-172.47869873046875,744.6494140625,98054.0390625,0.005140010267496109,114.28849792480469,231.24867248535156,145.05938720703125,0.0,0.004040000028908253,0,0.0,0.0,255.2969970703125,0,758.22998046875,0,0,18.020999908447266,360.4440002441406,76.05255126953125,161.22299194335938,299.5076599121094,297.1611022949219,294.1085510253906,295.840576171875,661.6799926757812,302.6959228515625,136.08999633789062,2.000215530395508,<map object at 0x7f39b87a5f98>
0,12.689998626708984,307.99859619140625,0.0,0.0,8.520000457763672,5.648899605148472e-05,328.8335876464844,-173.51609802246094,735.1317749023438,98005.671875,0.00512000871822238,119.05541229248047,233.15989685058594,141.2517852783203,0.0,0.004009999800473452,0,0.0,0.0,253.98300170898438,0,762.3200073242188,0,0,17.93400001525879,360.3529968261719,75.6605453491211,160.38800048828125,298.92236328125,297.1192626953125,293.7052917480469,295.7017517089844,665.5499877929688,302.6560363769531,132.72999572753906,1.8033726215362549,<map object at 0x7f39b87a5320>
0,12.649999618530273,309.1807556152344,0.0,0.4399999976158142,7.989999771118164,5.3958192438585684e-05,328.1763916015625,-179.3866729736328,713.6177978515625,98143.3828125,0.005439168773591518,124.25187683105469,225.35409545898438,134.98777770996094,0.0,0.0039900001138448715,0,6.999999868639861e-07,6.999999868639861e-07,252.73199462890625,0,758.489990234375,0,0,17.858999252319336,360.2650146484375,75.2845458984375,159.58799743652344,299.3914794921875,297.081298828125,293.4627685546875,295.54620361328125,662.510009765625,303.7673034667969,126.55000305175781,0.9024770855903625,<map object at 0x7f39b88b5d68>
0,12.609999656677246,307.1456298828125,0.0,0.0,8.34000015258789,5.589106149272993e-05,321.09039306640625,-173.76332092285156,771.8795166015625,98143.5390625,0.004513035528361797,113.16677856445312,244.33042907714844,139.8094940185547,0.0,0.00395999988541007,0,0.0,0.0,251.43800354003906,0,766.4400024414062,0,0,17.777000427246094,360.1789855957031,74.89852905273438,158.76300048828125,298.35174560546875,297.03851318359375,293.3642272949219,295.40069580078125,669.77001953125,302.1626281738281,131.47000122070312,2.901946544647217,<map object at 0x7f39b87afb70>
0,12.569999694824219,306.6966247558594,0.0,0.0,8.0600004196167,5.508020331035368e-05,310.42327880859375,-180.81219482421875,775.36083984375,98184.7734375,0.003960010129958391,114.82628631591797,243.36322021484375,137.6908721923828,0.0,0.00394000019878149,0,0.0,0.0,250.16099548339844,0,772.5700073242188,0,0,17.69499969482422,360.09698486328125,74.51828002929688,157.947998046875,297.78814697265625,296.98260498046875,293.0000305175781,295.2556457519531,675.4299926757812,301.56671142578125,129.6300048828125,2.6047253608703613,<map object at 0x7f39b8859ac8>
0,12.529999732971191,308.716064453125,0.0,0.0,7.809999942779541,5.538161349250004e-05,317.20068359375,-188.58877563476562,778.2730102539062,97992.4609375,0.0037969215773046017,124.71382904052734,227.61599731445312,138.42300415039062,0.0,0.003920000046491623,0,0.0,0.0,248.91400146484375,0,775.1699829101562,0,0,17.6200008392334,360.0169982910156,74.14517211914062,157.1490020751953,299.2253112792969,296.92816162109375,292.6733703613281,295.0782470703125,678.02001953125,303.57061767578125,130.61000061035156,2.1049728393554688,<map object at 0x7f39b88b5588>
0,12.49000072479248,312.04925537109375,0.0,0.0,7.320000171661377,5.3761985327582806e-05,331.8114013671875,-193.8819122314453,754.1720581054688,98010.765625,0.0045872097834944725,140.39077758789062,208.82479858398438,134.41207885742188,0.0,0.0038900000508874655,0,0.0,0.0,247.6840057373047,0,772.6199951171875,0,0,17.549999237060547,359.9410095214844,73.77720642089844,156.35699462890625,301.0339660644531,296.87152099609375,292.7452087402344,294.9204406738281,676.0999755859375,306.7702941894531,127.0999984741211,0.40069884061813354,<map object at 0x7f39b89e0c88>
0,12.449999809265137,310.5819091796875,0.0,0.0,7.550000190734863,5.475027137435973e-05,332.95550537109375,-184.4740447998047,806.62060546875,97900.0625,0.004961124621331692,127.73970794677734,228.88525390625,136.84063720703125,0.0,0.003869999898597598,0,0.0,0.0,246.42100524902344,0,772.9099731445312,0,0,17.476999282836914,359.86700439453125,73.40033721923828,155.54400634765625,300.7371520996094,296.8101501464844,293.0210876464844,294.82891845703125,676.6699829101562,305.6166687011719,129.2899932861328,2.7073628902435303,<map object at 0x7f39b88b5da0>
0,12.40999984741211,311.4804382324219,0.0,0.0,7.329999923706055,5.3615920478478074e-05,356.7554016113281,-167.39089965820312,810.3667602539062,97935.75,0.006750890053808689,126.91181945800781,240.98997497558594,134.0467529296875,0.0,0.0038499999791383743,0,0.0,0.0,245.1649932861328,0,762.6199951171875,0,0,17.406999588012695,359.7950134277344,73.02433776855469,154.73300170898438,301.66015625,296.7519836425781,293.3626708984375,294.78546142578125,667.969970703125,306.620361328125,126.70999908447266,3.5070648193359375,<map object at 0x7f39b87af8d0>
