,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,geometry
0,13.3100004196167,307.99188232421875,0.0,0.0,10.350000381469727,6.615679012611508e-05,330.7663269042969,-173.5505828857422,723.5048217773438,98528.4296875,0.005630009807646275,110.37373352050781,204.2286376953125,165.4048309326172,0.0,0.004459999967366457,0,0.0,0.0,248.1230010986328,0,752.5599975585938,0,0,18.542999267578125,361.8299865722656,73.727294921875,155.85299682617188,298.89068603515625,297.0850830078125,294.2256164550781,295.7355651855469,652.3599853515625,303.3134460449219,155.05999755859375,1.6083931922912598,<map object at 0x7f31cae50fd0>
0,13.289999961853027,307.49847412109375,0.0,0.0,10.15999984741211,6.57680066069588e-05,332.0248107910156,-170.16868591308594,737.859375,98362.8359375,0.00531001016497612,109.28849792480469,212.9686737060547,164.42938232421875,0.0,0.00443999981507659,0,0.0,0.0,246.5850067138672,0,756.1199951171875,0,0,18.44300079345703,361.75299072265625,73.27555084228516,154.86700439453125,298.66766357421875,297.05108642578125,293.8585510253906,295.6305847167969,655.6300048828125,302.7059326171875,154.25999450683594,1.9002156257629395,<map object at 0x7f31cae505f8>
0,13.269998550415039,307.6385803222656,0.0,0.0,9.630000114440918,6.378899706760421e-05,329.4136047363281,-171.59609985351562,725.3917846679688,98318.96875,0.005430008750408888,113.98541259765625,215.03990173339844,159.4617919921875,0.0,0.0044200001284480095,0,0.0,0.0,245.09300231933594,0,759.5700073242188,0,0,18.347999572753906,361.6789855957031,72.8365478515625,153.90899658203125,298.2023620605469,297.00927734375,293.48529052734375,295.50177001953125,658.8099975585938,302.7860412597656,149.8300018310547,1.703372597694397,<map object at 0x7f31caf16358>
0,13.239999771118164,308.520751953125,0.0,0.6399999856948853,9.130000114440918,6.10581919318065e-05,328.2164001464844,-176.77667236328125,711.3977661132812,98463.578125,0.005479168612509966,117.14187622070312,210.9040985107422,152.74778747558594,0.0,0.004389999900013208,0,8.999999749903509e-07,8.999999749903509e-07,243.656005859375,0,756.4600219726562,0,0,18.264999389648438,361.60699462890625,72.41154479980469,152.97999572753906,298.6314697265625,296.9613037109375,293.2827453613281,295.3462219238281,656.2899780273438,303.5873107910156,142.99000549316406,1.1024770736694336,<map object at 0x7f31cadfb3c8>
0,13.220000267028809,306.6856384277344,0.0,0.0,9.510000228881836,6.319105887087062e-05,321.71038818359375,-171.39332580566406,768.0294799804688,98452.34375,0.004603035748004913,107.2967758178711,227.4904327392578,157.969482421875,0.0,0.004370000213384628,0,0.0,0.0,242.1750030517578,0,763.989990234375,0,0,18.17099952697754,361.53900146484375,71.97753143310547,152.02699279785156,297.6917724609375,296.91851806640625,293.1842041015625,295.210693359375,663.010009765625,302.1826477050781,148.4600067138672,2.901946544647217,<map object at 0x7f31caf16908>
0,13.1899995803833,306.2466125488281,0.0,0.0,9.109999656677246,6.178019975777715e-05,309.9732971191406,-179.80218505859375,764.40087890625,98504.5703125,0.004040009807795286,109.08628845214844,226.7632293701172,154.5608673095703,0.0,0.004350000061094761,0,0.0,0.0,240.718994140625,0,770.75,0,0,18.07900047302246,361.4729919433594,71.55027770996094,151.08999633789062,297.16815185546875,296.86260986328125,292.84002685546875,295.0656433105469,669.0599975585938,301.5067138671875,145.4499969482422,2.4047253131866455,<map object at 0x7f31caf16a90>
0,13.170000076293945,308.16607666015625,0.0,0.0,8.84000015258789,6.208161357790232e-05,317.88067626953125,-186.34877014160156,768.4130249023438,98312.859375,0.0039169215597212315,120.04383087158203,210.63600158691406,155.17300415039062,0.0,0.0043299999088048935,0,0.0,0.0,239.30799865722656,0,772.7999877929688,0,0,17.9950008392334,361.4100036621094,71.13517761230469,150.177001953125,298.455322265625,296.80816650390625,292.4833679199219,294.89825439453125,671.030029296875,303.4505920410156,146.3300018310547,2.0049726963043213,<map object at 0x7f31cae507f0>
0,13.15000057220459,311.7592468261719,0.0,0.0,8.3100004196167,6.026198389008641e-05,331.9013977050781,-193.5419158935547,747.0720825195312,98323.6640625,0.004727209452539682,135.5907745361328,190.9947967529297,150.7020721435547,0.0,0.004310000222176313,0,0.0,0.0,237.91600036621094,0,770.9299926757812,0,0,17.91699981689453,361.34698486328125,70.72420501708984,149.2740020751953,300.4039611816406,296.75152587890625,292.5451965332031,294.74041748046875,669.5900268554688,306.99029541015625,142.3800048828125,0.300698846578598,<map object at 0x7f31cadfb780>
0,13.119999885559082,309.91192626953125,0.0,0.0,8.619999885559082,6.125026993686333e-05,332.8755187988281,-181.6040496826172,802.170654296875,98230.5625,0.005181124899536371,121.14970397949219,214.56524658203125,153.13063049316406,0.0,0.004290000069886446,0,0.0,0.0,236.48300170898438,0,770.4199829101562,0,0,17.836000442504883,361.2869873046875,70.30233764648438,148.343994140625,299.9471435546875,296.6901550292969,292.8310852050781,294.64892578125,669.3300170898438,305.4266662597656,144.50999450683594,2.8073627948760986,<map object at 0x7f31cae50b38>
0,13.100000381469727,310.8704528808594,0.0,0.0,8.300000190734863,5.971591963316314e-05,353.9353942871094,-168.07089233398438,800.186767578125,98269.046875,0.006760890129953623,121.75181579589844,224.45997619628906,149.32675170898438,0.0,0.004269999917596579,0,0.0,0.0,235.0590057373047,0,762.2100219726562,0,0,17.756999969482422,361.2300109863281,69.88433837890625,147.41900634765625,300.920166015625,296.6319580078125,293.1226501464844,294.60546875,662.3800048828125,306.41033935546875,141.02999877929688,3.40706467628479,<map object at 0x7f31cae50e48>
