,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,geometry
0,13.170000076293945,308.5318908691406,0.0,0.0,5.78000020980835,4.915678800898604e-05,332.2763366699219,-169.01058959960938,646.3148193359375,97744.53125,0.005910009611397982,165.43373107910156,184.08863830566406,123.03483581542969,0.0,0.013919999822974205,0,0.0,0.0,186.67300415039062,0,737.5700073242188,0,0,22.920000076293945,364.427001953125,81.30529022216797,168.63400268554688,299.960693359375,296.7450866699219,293.94561767578125,295.4355773925781,640.4400024414062,303.86346435546875,117.25,0.9083932042121887,<map object at 0x7f6c6798b780>
0,13.140000343322754,307.24847412109375,0.0,0.0,5.739999771118164,4.946800981997512e-05,334.12481689453125,-161.8586883544922,668.62939453125,97571.0390625,0.005330010317265987,158.5784912109375,199.9386749267578,123.80938720703125,0.0,0.01375999953597784,0,0.0,0.0,185.50599670410156,0,740.280029296875,0,0,22.860000610351562,364.3380126953125,80.94754791259766,167.8489990234375,299.40765380859375,296.7010803222656,293.57855224609375,295.2605895996094,643.030029296875,302.3459167480469,118.06999969482422,1.7002155780792236,<map object at 0x7f6c67a334a8>
0,13.099998474121094,307.35858154296875,0.0,0.0,5.489999771118164,4.8688994866097346e-05,329.1036071777344,-165.0760955810547,659.9718017578125,97537.171875,0.005320008844137192,164.04541015625,197.25990295410156,121.8617935180664,0.0,0.013609999790787697,0,0.0,0.0,184.36099243164062,0,744.6900024414062,0,0,22.802000045776367,364.2510070800781,80.59555053710938,167.0780029296875,298.932373046875,296.6392822265625,293.165283203125,295.0717468261719,647.0999755859375,302.5560302734375,116.37999725341797,1.5033726692199707,<map object at 0x7f6c67a39be0>
0,13.069999694824219,308.3907470703125,0.0,0.15000000596046448,5.210000038146973,4.745819023810327e-05,326.01641845703125,-173.00668334960938,641.5277709960938,97675.6796875,0.00538916839286685,171.44187927246094,183.9040985107422,118.78778076171875,0.0,0.013460000045597553,0,2.0000000233721948e-07,2.0000000233721948e-07,183.24200439453125,0,743.1699829101562,0,0,22.75200080871582,364.1659851074219,80.25054931640625,166.31900024414062,299.3614807128906,296.581298828125,292.9627685546875,294.8861999511719,646.02001953125,303.727294921875,113.43000030517578,0.6024770736694336,<map object at 0x7f6c6798b470>
0,13.039999961853027,306.1356201171875,0.0,0.0,5.519999980926514,4.959106081514619e-05,319.9303894042969,-165.80331420898438,716.3894653320312,97655.34375,0.004213035572320223,152.21678161621094,211.58042907714844,123.92948913574219,0.0,0.013319999910891056,0,0.0,0.0,182.07699584960938,0,750.3400268554688,0,0,22.694000244140625,364.0830078125,79.89453125,165.53399658203125,298.2817687988281,296.5085144042969,292.9142150878906,294.7406921386719,652.489990234375,301.70263671875,118.41000366210938,2.901946544647217,<map object at 0x7f6c67a13f60>
0,13.010000228881836,306.3266296386719,0.0,0.0,5.170000076293945,4.8580204747850075e-05,310.2232971191406,-175.2821807861328,693.4408569335938,97705.671875,0.0039500100538134575,158.3662872314453,204.78321838378906,121.4108657836914,0.0,0.013179999776184559,0,0.0,0.0,180.9250030517578,0,757.27001953125,0,0,22.63800048828125,364.0010070800781,79.54127502441406,164.75599670410156,297.9881591796875,296.4425964355469,292.5600280761719,294.58563232421875,658.77001953125,301.54669189453125,116.2300033569336,1.7047252655029297,<map object at 0x7f6c67a1b9b0>
0,12.979999542236328,308.1160888671875,0.0,0.0,5.059999942779541,4.928161433781497e-05,321.45068359375,-177.74876403808594,689.9630126953125,97528.265625,0.004096921533346176,175.08383178710938,183.57598876953125,123.26300048828125,0.0,0.013039999641478062,0,0.0,0.0,179.82400512695312,0,756.8800048828125,0,0,22.59000015258789,363.9219970703125,79.20317077636719,164.00799560546875,299.2253112792969,296.358154296875,292.1833801269531,294.3782653808594,658.6699829101562,303.5406188964844,118.19999694824219,1.5049726963043213,<map object at 0x7f6c67a1bdd8>
0,12.940000534057617,310.3292541503906,0.0,0.0,4.920000076293945,4.9261983804171905e-05,331.4613952636719,-179.64190673828125,687.0320434570312,97526.5625,0.004517209716141224,186.1007843017578,169.14479064941406,123.1020736694336,0.0,0.012910000048577785,0,0.0,0.0,178.68699645996094,0,754.7100219726562,0,0,22.541000366210938,363.8429870605469,78.85320281982422,163.23500061035156,300.4639587402344,296.2715148925781,292.3551940917969,294.2204284667969,657.030029296875,306.0303039550781,118.18000030517578,1.0006988048553467,<map object at 0x7f6c67a777f0>
0,12.90999984741211,309.221923828125,0.0,0.0,5.070000171661377,5.0150272727478296e-05,332.1355285644531,-173.63404846191406,743.6006469726562,97436.859375,0.0048211244866251945,169.93971252441406,189.5552520751953,125.54063415527344,0.0,0.01278000045567751,0,0.0,0.0,177.50799560546875,0,755.260009765625,0,0,22.489999771118164,363.7669982910156,78.49234008789062,162.43499755859375,300.3671569824219,296.1901550292969,292.6910705566406,294.158935546875,657.75,305.02667236328125,120.45999908447266,2.7073628902435303,<map object at 0x7f6c67a33710>
0,12.880000114440918,309.970458984375,0.0,0.0,4.820000171661377,4.911591895506717e-05,350.22540283203125,-162.35089111328125,727.40673828125,97479.25,0.006330890115350485,171.6518096923828,196.75997924804688,122.87674713134766,0.0,0.012649999931454659,0,0.0,0.0,176.35800170898438,0,749.0700073242188,0,0,22.44300079345703,363.6910095214844,78.13933563232422,161.6510009765625,301.1401672363281,296.1219787597656,293.0126647949219,294.16546630859375,652.5999755859375,305.67034912109375,118.05000305175781,3.0070648193359375,<map object at 0x7f6c67a3c9e8>
0,12.849998474121094,309.4432678222656,0.0,0.0,5.03000020980835,5.013898407923989e-05,352.4102783203125,-155.6737823486328,795.4016723632812,97344.296875,0.006159632932394743,157.8572998046875,212.6794891357422,125.44166564941406,0.0,0.012529999949038029,0,0.0,0.0,175.11500549316406,0,746.6699829101562,0,0,22.38800048828125,363.6180114746094,77.76033782958984,160.8090057373047,301.139892578125,296.05279541015625,293.5987243652344,294.25555419921875,650.75,305.37396240234375,120.41999816894531,4.207117557525635,<map object at 0x7f6c67a33da0>
0,12.8100004196167,308.4920654296875,0.0,0.0,4.099999904632568,4.346944479038939e-05,372.45635986328125,-132.0733184814453,673.482421875,97296.3125,0.007080654613673687,137.79681396484375,172.43365478515625,108.60240936279297,0.0,0.012409999966621399,0,0.0,0.0,173.9340057373047,0,630.9500122070312,0,0,22.33799934387207,363.5459899902344,77.40033721923828,160.00599670410156,301.1939697265625,295.9999694824219,294.06976318359375,294.3966979980469,550.0999755859375,304.6679992675781,104.5,3.1072611808776855,<map object at 0x7f6c67a777b8>
0,12.779998779296875,309.8440856933594,0.0,0.0,3.890000104904175,4.368292502476834e-05,385.3061218261719,-132.99398803710938,650.9013061523438,97272.8125,0.007061744574457407,153.52618408203125,173.53639221191406,109.27133178710938,0.0,0.01228999998420477,0,0.0,0.0,172.82200622558594,0,651.5599975585938,0,0,22.29199981689453,363.4750061035156,77.06034088134766,159.2480010986328,302.3687438964844,295.9740905761719,294.3838806152344,294.5406188964844,568.27001953125,305.15447998046875,105.37999725341797,2.0043423175811768,<map object at 0x7f6c67a6e940>
0,12.75,303.87017822265625,0.0,0.800000011920929,2.4700000286102295,2.59495554928435e-05,425.523681640625,-54.181365966796875,426.8819885253906,97380.40625,0.008530009537935257,81.9657211303711,89.19277954101562,64.86199951171875,0.0,0.01217000000178814,0,1.2000000424450263e-06,1.2000000424450263e-06,172.09500122070312,0,332.2200012207031,0,0,22.291000366210938,363.406005859375,76.83033752441406,158.7259979248047,299.46624755859375,295.95245361328125,294.827880859375,294.7267761230469,289.8599853515625,301.4173583984375,61.59000015258789,2.2035458087921143,<map object at 0x7f6c679c5320>
0,12.759998321533203,306.3375549316406,0.0,0.0,3.369999885559082,3.526716318447143e-05,408.2433166503906,-82.44223022460938,580.433837890625,97626.03125,0.008781824260950089,111.51786804199219,160.45326232910156,88.23385620117188,0.0,0.012059999629855156,0,0.0,0.0,171.22900390625,0,506.6300048828125,0,0,22.273000717163086,363.3370056152344,76.56643676757812,158.12399291992188,300.14483642578125,295.9322204589844,294.8296813964844,294.8519592285156,441.989990234375,302.72479248046875,84.87000274658203,2.9014275074005127,<map object at 0x7f6c67991240>
0,12.770000457763672,310.6109313964844,0.0,0.0,3.990000009536743,4.497008922044188e-05,391.73956298828125,-121.6113052368164,702.4039916992188,97866.7578125,0.008570006117224693,152.5771026611328,241.98374938964844,112.35399627685547,0.0,0.011959999799728394,0,0.0,0.0,170.12600708007812,0,718.72998046875,0,0,22.215999603271484,363.2699890136719,76.23043823242188,157.38299560546875,302.2239685058594,295.9326477050781,295.1465759277344,294.97589111328125,626.969970703125,304.9364318847656,108.36000061035156,1.8053054809570312,<map object at 0x7f6c67989860>
0,12.769998550415039,310.79913330078125,0.0,0.0,4.269999980926514,4.700095814769156e-05,360.8469543457031,-155.52725219726562,784.612060546875,97959.7421875,0.006430109962821007,155.587890625,232.74037170410156,117.6420669555664,0.0,0.011850000359117985,0,0.0,0.0,168.9219970703125,0,756.9299926757812,0,0,22.163999557495117,363.20599365234375,75.86343383789062,156.56700134277344,302.6463928222656,295.94073486328125,295.3594970703125,295.1304016113281,660.239990234375,306.0141296386719,113.37000274658203,3.507697820663452,<map object at 0x7f6c679c46d8>
0,12.779999732971191,311.42730712890625,0.0,0.0,4.0,4.6289995225379243e-05,325.0285339355469,-195.4219207763672,752.662841796875,97648.796875,0.003729307558387518,173.08860778808594,204.4336395263672,115.80286407470703,0.0,0.011749999597668648,0,0.0,0.0,167.72999572753906,0,788.219970703125,0,0,22.115999221801758,363.1419982910156,75.50043487548828,155.7550048828125,302.5921630859375,295.9486083984375,295.0533142089844,295.220947265625,687.469970703125,306.1801452636719,111.80999755859375,1.5008023977279663,<map object at 0x7f6c67a4e3c8>
