,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,geometry
0,12.920000076293945,308.4018859863281,0.0,0.0,9.600000381469727,5.7356788602191955e-05,338.7763366699219,-169.17059326171875,754.0948486328125,98914.53125,0.0054300096817314625,108.74372863769531,229.16864013671875,143.56483459472656,0.0,0.00558000011369586,0,0.0,0.0,301.68499755859375,0,745.6199951171875,0,0,18.17799949645996,353.31298828125,74.89028930664062,156.71800231933594,300.1806945800781,297.465087890625,295.07562255859375,296.3455810546875,649.2899780273438,303.3234558105469,133.9600067138672,2.2083933353424072,<map object at 0x7fac7c42cfd0>
0,12.890000343322754,308.2284851074219,0.0,0.0,9.4399995803833,5.706800948246382e-05,336.3448181152344,-169.83868408203125,772.9993896484375,98756.4375,0.005130010191351175,108.8584976196289,233.99867248535156,142.76937866210938,0.0,0.005539999809116125,0,0.0,0.0,300.2850036621094,0,750.9199829101562,0,0,18.07900047302246,353.1440124511719,74.5125503540039,155.89700317382812,299.9576416015625,297.44110107421875,294.69854736328125,296.2505798339844,654.1500244140625,303.1459045410156,133.3300018310547,2.500215530395508,<map object at 0x7fac7c70bd10>
0,12.849998474121094,308.3486022949219,0.0,0.0,8.770000457763672,5.478899402078241e-05,334.38360595703125,-170.92608642578125,747.5518188476562,98722.46875,0.005360008683055639,114.01541137695312,235.89990234375,137.05178833007812,0.0,0.005510000046342611,0,0.0,0.0,298.93798828125,0,753.3200073242188,0,0,17.983999252319336,352.9809875488281,74.14955139160156,155.1060028076172,299.5223693847656,297.4092712402344,294.3252868652344,296.1317443847656,656.47998046875,303.0860290527344,128.27999877929688,2.0033726692199707,<map object at 0x7fac7c2d13d0>
0,12.819999694824219,309.1407470703125,0.0,0.4699999988079071,8.319999694824219,5.265818981570192e-05,339.5964050292969,-169.85667419433594,735.5777587890625,98862.578125,0.005619168747216463,116.18187713623047,235.02410888671875,131.58778381347656,0.0,0.00547999981790781,0,8.000000093488779e-07,8.000000093488779e-07,297.6499938964844,0,746.97998046875,0,0,17.905000686645508,352.8210144042969,73.79854583740234,154.34300231933594,300.011474609375,297.37127685546875,294.1527404785156,295.9962158203125,651.2000122070312,303.7572937011719,122.79000091552734,1.7024770975112915,<map object at 0x7fac7c418610>
0,12.789999961853027,307.6456298828125,0.0,0.0,8.520000457763672,5.3591062169289216e-05,331.21038818359375,-167.68331909179688,782.2994995117188,98861.34375,0.0049930354580283165,108.65677642822266,250.09042358398438,133.9294891357422,0.0,0.005450000055134296,0,0.0,0.0,296.3320007324219,0,755.7000122070312,0,0,17.815000534057617,352.6619873046875,73.44352722167969,153.56700134277344,299.0917663574219,297.3285217285156,294.084228515625,295.8706970214844,659.0399780273438,302.70263671875,125.4000015258789,3.1019463539123535,<map object at 0x7fac7c2d4390>
0,12.760000228881836,306.8966064453125,0.0,0.0,8.149999618530273,5.218020305619575e-05,318.1632995605469,-175.18218994140625,777.8008422851562,98910.375,0.004260010085999966,110.01628875732422,250.7232208251953,130.390869140625,0.0,0.005419999826699495,0,0.0,0.0,295.0570068359375,0,762.25,0,0,17.729999542236328,352.5069885253906,73.09827423095703,152.8159942626953,298.28814697265625,297.2825927734375,293.71002197265625,295.73565673828125,665.010009765625,301.7167053222656,122.23999786376953,2.7047252655029297,<map object at 0x7fac7c42b450>
0,12.729999542236328,308.8260803222656,0.0,0.0,7.869999885559082,5.21816145919729e-05,323.7806701660156,-183.96876525878906,779.1630249023438,98716.6640625,0.0040269214659929276,122.5238265991211,232.54598999023438,130.5830078125,0.0,0.0053900000639259815,0,0.0,0.0,293.8139953613281,0,765.7100219726562,0,0,17.64900016784668,352.3559875488281,72.76217651367188,152.08099365234375,299.51531982421875,297.2381591796875,293.2433776855469,295.5682678222656,668.27001953125,303.62060546875,122.70999908447266,2.204972743988037,<map object at 0x7fac7c2d6210>
0,12.690000534057617,312.28924560546875,0.0,0.0,7.380000114440918,5.056198642705567e-05,340.5914001464844,-190.93191528320312,757.3421020507812,98740.1640625,0.004897209815680981,138.8507843017578,212.15480041503906,126.54207611083984,0.0,0.00535999983549118,0,0.0,0.0,292.5899963378906,0,764.02001953125,0,0,17.573999404907227,352.2080078125,72.43020629882812,151.35499572753906,301.76397705078125,297.1915283203125,293.315185546875,295.4104309082031,667.030029296875,306.9502868652344,119.16000366210938,1.0006988048553467,<map object at 0x7fac7c7b7e50>
0,12.65999984741211,310.6919250488281,0.0,0.0,7.5,5.0550272135296836e-05,344.8755187988281,-174.07403564453125,797.2506103515625,98640.859375,0.005931124556809664,124.25970458984375,241.3052520751953,126.47063446044922,0.0,0.005330000072717667,0,0.0,0.0,291.343994140625,0,761.0900268554688,0,0,17.49799919128418,352.0580139160156,72.09133911132812,150.61500549316406,301.0471496582031,297.1301574707031,293.6210632324219,295.3089294433594,664.72998046875,305.6166687011719,118.97000122070312,2.907362699508667,<map object at 0x7fac7c2ee810>
0,12.630000114440918,311.8404541015625,0.0,0.0,7.519999980926514,5.0215920055052266e-05,363.6153869628906,-163.99090576171875,828.8667602539062,98679.1484375,0.006900889798998833,123.32181549072266,247.23997497558594,125.69674682617188,0.0,0.0052999998442828655,0,0.0,0.0,290.093994140625,0,754.1500244140625,0,0,17.42300033569336,351.9100036621094,71.75233459472656,149.8719940185547,302.3001708984375,297.08197021484375,294.02264404296875,295.2754821777344,658.9000244140625,306.9903564453125,118.18000030517578,3.707064628601074,<map object at 0x7fac7c2e8a90>
