,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,geometry
0,12.350000381469727,309.8218994140625,0.0,0.0,34.869998931884766,4.59567854704801e-05,332.8663330078125,-181.01058959960938,696.724853515625,98632.328125,0.005540009588003159,109.24372863769531,255.4686279296875,114.96483612060547,0.0,0.009329999797046185,0,0.0,0.0,275.9460144042969,0,751.3300170898438,0,0,21.31800079345703,325.427001953125,80.62728881835938,174.0,299.3006896972656,297.75506591796875,295.45562744140625,296.6855773925781,658.5,303.10345458984375,80.08999633789062,1.9083932638168335,<map object at 0x7fac7ac62f50>
0,12.350000381469727,309.448486328125,0.0,0.0,34.130001068115234,4.506800905801356e-05,331.7847900390625,-179.2786865234375,709.4893798828125,98462.140625,0.005330010317265987,109.08849334716797,262.9786682128906,112.7693862915039,0.0,0.009100000374019146,0,0.0,0.0,275.1409912109375,0,755.2000122070312,0,0,21.069000244140625,325.02301025390625,80.46554565429688,173.60699462890625,298.90765380859375,297.7210998535156,295.1085510253906,296.590576171875,661.9600219726562,302.6959228515625,78.62999725341797,2.2002155780792236,<map object at 0x7fac7ac62ad0>
0,12.339999198913574,309.6885986328125,0.0,0.0,31.979999542236328,4.358899604994804e-05,330.37359619140625,-180.55609130859375,691.2218017578125,98433.96875,0.0056700087152421474,112.49540710449219,264.5399169921875,109.10179138183594,0.0,0.0088900001719594,0,0.0,0.0,274.385986328125,0,757.9500122070312,0,0,20.832000732421875,324.625,80.3165512084961,173.23699951171875,298.5923767089844,297.6792907714844,294.8153076171875,296.4717712402344,664.4299926757812,302.7660217285156,77.12000274658203,1.8033726215362549,<map object at 0x7fac7c883890>
0,12.329999923706055,310.3007507324219,0.0,0.5199999809265137,30.549999237060547,4.235819142195396e-05,332.99639892578125,-181.0166778564453,684.9378051757812,98575.78125,0.005709168501198292,113.21187591552734,262.4241027832031,105.83778381347656,0.0,0.0086899995803833,0,4.999999987376214e-07,4.999999987376214e-07,273.6669921875,0,753.02001953125,0,0,20.613000869750977,324.2340087890625,80.17454528808594,172.8780059814453,298.9914855957031,297.63128662109375,294.6527404785156,296.3362121582031,660.1699829101562,303.30731201171875,74.7699966430664,1.5024770498275757,<map object at 0x7fac7a8a9150>
0,12.319999694824219,308.7356262207031,0.0,0.0,31.100000381469727,4.189106039120816e-05,326.4303894042969,-176.62332153320312,726.3394775390625,98558.0390625,0.004973035771399736,105.23677825927734,282.8504333496094,104.7294921875,0.0,0.008489999920129776,0,0.0,0.0,272.9389953613281,0,761.1099853515625,0,0,20.371000289916992,323.8489990234375,80.03852844238281,172.52899169921875,298.1717529296875,297.5885009765625,294.5542297363281,296.220703125,667.3200073242188,302.14263916015625,73.62000274658203,3.001946449279785,<map object at 0x7fac7c8391d0>
0,12.3100004196167,308.6266174316406,0.0,0.0,29.229999542236328,4.07802035624627e-05,313.7633056640625,-187.06219482421875,711.370849609375,98617.5703125,0.004340009763836861,109.02629089355469,277.793212890625,101.9108657836914,0.0,0.008299999870359898,0,0.0,0.0,272.24200439453125,0,768.1900024414062,0,0,20.13800048828125,323.468994140625,79.9102783203125,172.1929931640625,297.608154296875,297.5325927734375,294.2500305175781,296.08563232421875,673.5900268554688,301.6466979980469,72.68000030517578,2.1047253608703613,<map object at 0x7fac7c451990>
0,12.3100004196167,310.2460632324219,0.0,0.0,28.34000015258789,4.098161298315972e-05,319.1806640625,-195.09877014160156,717.31298828125,98427.1640625,0.0041969213634729385,120.56382751464844,259.9960021972656,102.41300201416016,0.0,0.00810999982059002,0,0.0,0.0,271.5450134277344,0,770.6900024414062,0,0,19.920000076293945,323.0950012207031,79.7791748046875,171.8459930419922,298.455322265625,297.4781494140625,293.8833923339844,295.9382629394531,675.8400268554688,303.3305969238281,74.06999969482422,1.9049726724624634,<map object at 0x7fac7c415890>
0,12.300000190734863,314.0892639160156,0.0,0.0,26.84000015258789,4.016198363387957e-05,336.00140380859375,-203.9119110107422,705.1620483398438,98452.1640625,0.0051272097043693066,136.2207794189453,236.81478881835938,100.32207489013672,0.0,0.007939999923110008,0,0.0,0.0,270.864013671875,0,769.5399780273438,0,0,19.715999603271484,322.72698974609375,79.64920043945312,171.49899291992188,300.6039733886719,297.4115295410156,293.8451843261719,295.7804260253906,674.9000244140625,307.060302734375,73.4800033569336,0.40069884061813354,<map object at 0x7fac7c77b850>
0,12.289999961853027,311.78192138671875,0.0,0.0,26.65999984741211,3.9350270526483655e-05,338.2955322265625,-185.30404663085938,728.2806396484375,98367.359375,0.006071124691516161,120.03970336914062,270.9652404785156,98.34063720703125,0.0,0.007770000025629997,0,0.0,0.0,270.17401123046875,0,766.5700073242188,0,0,19.506000518798828,322.364013671875,79.517333984375,171.14999389648438,299.77716064453125,297.35015869140625,294.03106689453125,295.6789245605469,672.3599853515625,304.9366455078125,71.68000030517578,2.5073628425598145,<map object at 0x7fac7a8a9a10>
0,12.279999732971191,312.8204345703125,0.0,0.0,26.020000457763672,3.861591903842054e-05,355.6553955078125,-177.3408966064453,740.0867309570312,98411.34375,0.006990890018641949,120.9618148803711,275.2599792480469,96.67675018310547,0.0,0.007600000128149986,0,0.0,0.0,269.4880065917969,0,761.4099731445312,0,0,19.295000076293945,322.0060119628906,79.38833618164062,170.8040008544922,300.900146484375,297.281982421875,294.22265625,295.615478515625,667.8900146484375,306.05035400390625,70.66000366210938,3.0070648193359375,<map object at 0x7fac7a8af490>
