,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,Evap_tavg,LWdown_f_tavg,Lwnet_tavg,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,geometry
0,12.710000038146973,307.6518859863281,0.0,0.0,21.59000015258789,7.335678674280643e-05,330.1163330078125,-172.0605926513672,716.3848266601562,98114.625,0.005490009672939777,97.7237319946289,201.37863159179688,183.5848388671875,0.0,0.008550000376999378,0,0.0,0.0,255.72000122070312,0,748.5399780273438,0,0,18.538000106811523,320.32501220703125,66.10429382324219,140.33799743652344,297.40069580078125,296.89508056640625,294.1356201171875,295.5655517578125,653.4099731445312,302.85345458984375,162.0,1.7083932161331177,<map object at 0x7f6964da0710>
0,12.6899995803833,307.3384704589844,0.0,0.0,21.0,7.226801244542003e-05,330.5548095703125,-169.5286865234375,726.5293579101562,97940.5390625,0.005370010156184435,97.9784927368164,209.2586669921875,180.75938415527344,0.0,0.008440000005066395,0,0.0,0.0,254.09100341796875,0,751.5800170898438,0,0,18.341999053955078,320.02398681640625,65.70455169677734,139.41900634765625,297.04766845703125,296.861083984375,293.778564453125,295.4605712890625,656.1799926757812,302.4259033203125,159.75999450683594,2.000215530395508,<map object at 0x7f6964dc4150>
0,12.679998397827148,307.55859375,0.0,0.0,19.780000686645508,6.998899334575981e-05,329.2735900878906,-170.52609252929688,712.6317749023438,97910.671875,0.005680008791387081,100.7754135131836,213.8498992919922,175.1317901611328,0.0,0.008340000174939632,0,0.0,0.0,252.52999877929688,0,754.510009765625,0,0,18.156999588012695,319.72900390625,65.32054901123047,138.53599548339844,296.7523498535156,296.81927490234375,293.4653015136719,295.3317565917969,658.8599853515625,302.50604248046875,155.35000610351562,1.703372597694397,<map object at 0x7f6964cdee10>
0,12.65999984741211,308.23077392578125,0.0,0.5400000214576721,18.8799991607666,6.765819125575945e-05,329.6864013671875,-173.28668212890625,706.5977783203125,98053.6796875,0.005619168747216463,101.72187805175781,213.13409423828125,169.1777801513672,0.0,0.00824000034481287,0,4.999999987376214e-07,4.999999987376214e-07,251.02200317382812,0,750.9199829101562,0,0,17.98699951171875,319.44000244140625,64.94854736328125,137.67799377441406,297.1614990234375,296.77130126953125,293.312744140625,295.1961975097656,655.8400268554688,303.0972900390625,149.75999450683594,1.4024771451950073,<map object at 0x7f6965428ad0>
0,12.649999618530273,306.58563232421875,0.0,0.0,19.209999084472656,6.809105980210006e-05,323.98040771484375,-167.88331604003906,750.2994995117188,98030.7421875,0.004813035484403372,94.18677520751953,231.55043029785156,170.2294921875,0.0,0.008139999583363533,0,0.0,0.0,249.5,0,758.4000244140625,0,0,17.797000885009766,319.15399169921875,64.57852935791016,136.822998046875,296.311767578125,296.718505859375,293.1942138671875,295.0707092285156,662.5,301.7426452636719,151.02000427246094,2.8019464015960693,<map object at 0x7f6965422450>
0,12.630000114440918,306.48663330078125,0.0,0.0,18.139999389648438,6.63802056806162e-05,311.17327880859375,-178.88218688964844,740.0908813476562,98093.96875,0.004210009705275297,97.52629089355469,227.79322814941406,166.10086059570312,0.0,0.00803999975323677,0,0.0,0.0,248.00900268554688,0,765.6099853515625,0,0,17.61199951171875,318.87200927734375,64.21627807617188,135.98599243164062,295.8081359863281,296.672607421875,292.8800048828125,294.9356384277344,668.9199829101562,301.356689453125,147.97000122070312,2.004725217819214,<map object at 0x7f696541d510>
0,12.609999656677246,308.03607177734375,0.0,0.0,17.59000015258789,6.688161374768242e-05,316.9606628417969,-185.88876342773438,748.4030151367188,97903.765625,0.004066921770572662,107.68383026123047,211.4759979248047,167.35299682617188,0.0,0.00795000046491623,0,0.0,0.0,246.54299926757812,0,767.8800048828125,0,0,17.43899917602539,318.5950012207031,63.85917282104492,135.156005859375,296.63531494140625,296.608154296875,292.5033874511719,294.76824951171875,671.030029296875,303.0106201171875,149.75999450683594,1.9049726724624634,<map object at 0x7f6964d97690>
0,12.600000381469727,312.0292663574219,0.0,0.0,16.600000381469727,6.566198862856254e-05,333.13140869140625,-194.7619171142578,734.7220458984375,97928.359375,0.0050172097980976105,122.54077911376953,189.93479919433594,164.18206787109375,0.0,0.007860000245273113,0,0.0,0.0,245.1060028076172,0,766.530029296875,0,0,17.277000427246094,318.3219909667969,63.50520324707031,134.33599853515625,298.74395751953125,296.551513671875,292.4751892089844,294.6104431152344,669.969970703125,306.98028564453125,147.5800018310547,0.2006988525390625,<map object at 0x7f6964dc4f90>
0,12.579999923706055,309.6119079589844,0.0,0.0,16.6299991607666,6.475027475971729e-05,334.10552978515625,-177.8440399169922,767.5106201171875,97843.4609375,0.005701124668121338,107.44970703125,222.5052490234375,161.9506378173828,0.0,0.007780000101774931,0,0.0,0.0,243.63699340820312,0,764.52001953125,0,0,17.108999252319336,318.04901123046875,63.14633560180664,133.5019989013672,297.9671630859375,296.4901428222656,292.67108154296875,294.5089111328125,668.3400268554688,304.63665771484375,145.3300018310547,2.5073628425598145,<map object at 0x7f69986c2150>
0,12.5600004196167,310.720458984375,0.0,0.0,15.949999809265137,6.35159231023863e-05,353.0154113769531,-168.58090209960938,768.646728515625,97889.34375,0.0068508898839354515,109.48181915283203,228.2699737548828,158.7467498779297,0.0,0.007689999882131815,0,0.0,0.0,242.18800354003906,0,758.8900146484375,0,0,16.941999435424805,317.77899169921875,62.79133605957031,132.6790008544922,299.0501708984375,296.4219665527344,292.8526611328125,294.4454650878906,663.5399780273438,305.67034912109375,142.8000030517578,2.90706467628479,<map object at 0x7f6965416dd0>
0,12.549999237060547,310.11328125,0.0,0.0,15.75,6.263898103497922e-05,349.74029541015625,-166.27378845214844,792.8416748046875,97765.59375,0.0060296328738331795,101.51730346679688,241.7694854736328,156.7516632080078,0.0,0.00761000020429492,0,0.0,0.0,240.7469940185547,0,760.1900024414062,0,0,16.777000427246094,317.510986328125,62.43933868408203,131.86099243164062,299.1199035644531,296.36279296875,293.2287292480469,294.4255676269531,664.7999877929688,305.0439758300781,141.0,3.307117462158203,<map object at 0x7f69647f79d0>
